"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 07:00:00";"1";"0";"67";"2,82";"4194304";"69206";"1,65";"0";"11";"84";"0";"0"
"04.12.2015 07:05:00";"1";"0";"68";"2,87";"4194304";"69206";"1,65";"0";"12";"84";"0";"0"
"04.12.2015 07:10:00";"1";"0";"68";"2,88";"4194304";"83467";"1,99";"0";"10";"84";"0";"0"
"04.12.2015 07:15:00";"1";"0";"70";"2,97";"4194304";"80531";"1,92";"0";"12";"84";"0";"0"
"04.12.2015 07:20:00";"1";"0";"71";"2,99";"4194304";"63753";"1,52";"0";"11";"84";"0";"0"
"04.12.2015 07:25:00";"1";"0";"68";"2,88";"4194304";"77595";"1,85";"0";"11";"84";"0";"0"
"04.12.2015 07:30:00";"1";"0";"68";"2,85";"4194304";"114085";"2,72";"0";"10";"84";"0";"0"
"04.12.2015 07:35:00";"1";"0";"68";"2,85";"4194304";"75078";"1,79";"0";"12";"84";"0";"0"
"04.12.2015 07:40:00";"1";"0";"68";"2,87";"4194304";"97308";"2,32";"0";"10";"84";"0";"0"
"04.12.2015 07:45:00";"1";"0";"68";"2,87";"4194304";"75078";"1,79";"0";"11";"84";"0";"0"
"04.12.2015 07:50:00";"1";"0";"68";"2,86";"4194304";"46976";"1,12";"0";"11";"84";"0";"0"
"04.12.2015 07:55:00";"1";"0";"69";"2,91";"4194304";"72142";"1,72";"0";"11";"84";"0";"0"
"04.12.2015 08:00:00";"1";"0";"71";"2,98";"4194304";"102760";"2,45";"0";"9";"84";"0";"0"
"04.12.2015 08:05:00";"1";"0";"69";"2,9";"4194304";"88919";"2,12";"0";"13";"84";"0";"0"
"04.12.2015 08:10:00";"1";"0";"68";"2,88";"4194304";"55365";"1,32";"0";"11";"84";"0";"0"
"04.12.2015 08:15:00";"1";"0";"67";"2,84";"4194304";"72142";"1,72";"0";"11";"84";"0";"0"
"04.12.2015 08:20:00";"1";"0";"69";"2,92";"4194304";"122474";"2,92";"5";"12";"84";"0";"4"
"04.12.2015 08:25:00";"1";"0";"68";"2,87";"4194304";"94372";"2,25";"0";"12";"84";"0";"0"
"04.12.2015 08:30:00";"1";"0";"67";"2,83";"4194304";"75078";"1,79";"0";"9";"84";"0";"0"
"04.12.2015 08:35:00";"1";"0";"68";"2,86";"4194304";"72142";"1,72";"0";"12";"84";"0";"0"
"04.12.2015 08:40:00";"1";"0";"68";"2,87";"4194304";"97308";"2,32";"0";"10";"84";"0";"0"
