"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 06:20:00";"1";"0";"41";"1,75";"2097152";"42992";"2,05";"0";"0";"32";"0";"0"
"05.11.2015 06:25:00";"1";"0";"42";"1,78";"2097152";"54316";"2,59";"0";"1";"32";"0";"0"
"05.11.2015 06:30:00";"1";"0";"41";"1,75";"2097152";"54316";"2,59";"0";"0";"32";"0";"0"
"05.11.2015 06:35:00";"1";"0";"41";"1,76";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 06:40:00";"1";"0";"43";"1,82";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 06:45:00";"1";"0";"41";"1,75";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 06:50:00";"1";"0";"41";"1,75";"2097152";"54316";"2,59";"0";"0";"32";"0";"0"
"05.11.2015 06:55:00";"1";"0";"42";"1,76";"2097152";"63963";"3,05";"0";"1";"32";"0";"0"
"05.11.2015 07:00:00";"1";"0";"41";"1,73";"2097152";"23488";"1,12";"0";"1";"32";"0";"0"
"05.11.2015 07:05:00";"1";"0";"42";"1,77";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 07:10:00";"1";"0";"41";"1,73";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 07:15:00";"1";"0";"41";"1,75";"2097152";"20762";"0,99";"0";"1";"32";"0";"0"
"05.11.2015 07:20:00";"1";"0";"41";"1,75";"2097152";"22020";"1,05";"0";"1";"32";"0";"0"
"05.11.2015 07:25:00";"1";"0";"41";"1,75";"2097152";"71093";"3,39";"0";"1";"32";"0";"0"
"05.11.2015 07:30:00";"1";"0";"42";"1,76";"2097152";"29150";"1,39";"0";"1";"32";"0";"0"
"05.11.2015 07:35:00";"1";"0";"42";"1,76";"2097152";"29150";"1,39";"0";"1";"32";"0";"0"
"05.11.2015 07:40:00";"1";"0";"43";"1,83";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 07:45:00";"1";"0";"42";"1,77";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 07:50:00";"1";"0";"43";"1,81";"2097152";"38797";"1,85";"0";"1";"32";"0";"0"
"05.11.2015 07:55:00";"1";"0";"43";"1,84";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 08:00:00";"1";"0";"42";"1,77";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 08:05:00";"1";"0";"42";"1,79";"2097152";"13841";"0,66";"0";"1";"32";"0";"0"
"05.11.2015 08:10:00";"1";"0";"42";"1,77";"2097152";"24956";"1,19";"0";"0";"32";"0";"0"
"05.11.2015 08:15:00";"1";"0";"41";"1,76";"2097152";"66899";"3,19";"0";"1";"32";"0";"0"
"05.11.2015 08:20:00";"1";"0";"41";"1,76";"2097152";"59769";"2,85";"0";"0";"32";"0";"0"
"05.11.2015 08:25:00";"1";"0";"41";"1,76";"2097152";"24956";"1,19";"0";"1";"32";"0";"0"
"05.11.2015 08:30:00";"1";"0";"41";"1,75";"2097152";"33345";"1,59";"0";"1";"32";"0";"0"
"05.11.2015 08:35:00";"1";"0";"42";"1,78";"2097152";"59769";"2,85";"0";"1";"32";"0";"0"
"05.11.2015 08:40:00";"1";"0";"43";"1,84";"2097152";"47186";"2,25";"0";"1";"32";"0";"0"
"05.11.2015 08:45:00";"1";"0";"42";"1,77";"2097152";"47186";"2,25";"0";"1";"32";"0";"0"
"05.11.2015 08:50:00";"1";"0";"44";"1,86";"2097152";"54316";"2,59";"0";"0";"32";"0";"0"
"05.11.2015 08:55:00";"1";"0";"42";"1,76";"2097152";"26214";"1,25";"0";"1";"32";"0";"0"
"05.11.2015 09:00:00";"1";"0";"42";"1,78";"2097152";"40265";"1,92";"0";"1";"32";"0";"0"
"05.11.2015 09:05:00";"1";"0";"42";"1,78";"2097152";"44460";"2,12";"0";"1";"32";"0";"0"
"05.11.2015 09:10:00";"1";"0";"41";"1,75";"2097152";"40265";"1,92";"0";"0";"32";"0";"0"
"05.11.2015 09:15:00";"1";"0";"42";"1,8";"2097152";"71093";"3,39";"0";"1";"32";"0";"0"
"05.11.2015 09:20:00";"1";"0";"42";"1,78";"2097152";"40265";"1,92";"0";"0";"32";"0";"0"
"05.11.2015 09:25:00";"1";"0";"44";"1,84";"2097152";"62705";"2,99";"0";"1";"32";"0";"0"
"05.11.2015 09:30:00";"1";"0";"42";"1,76";"2097152";"34603";"1,65";"0";"1";"32";"0";"0"
"05.11.2015 09:35:00";"1";"0";"41";"1,75";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 09:40:00";"1";"0";"42";"1,76";"2097152";"44460";"2,12";"0";"1";"32";"0";"0"
"05.11.2015 09:45:00";"1";"0";"42";"1,79";"2097152";"63963";"3,05";"0";"1";"32";"0";"0"
"05.11.2015 09:50:00";"1";"0";"42";"1,76";"2097152";"44460";"2,12";"0";"0";"32";"0";"0"
"05.11.2015 09:55:00";"1";"0";"42";"1,77";"2097152";"6921";"0,33";"0";"1";"32";"0";"0"
"05.11.2015 10:00:00";"1";"0";"42";"1,76";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 10:05:00";"1";"0";"43";"1,81";"2097152";"42992";"2,05";"0";"1";"32";"0";"0"
"05.11.2015 10:10:00";"1";"0";"42";"1,76";"2097152";"42992";"2,05";"0";"0";"32";"0";"0"
"05.11.2015 10:15:00";"1";"0";"43";"1,8";"2097152";"22020";"1,05";"0";"1";"32";"0";"0"
"05.11.2015 10:20:00";"1";"0";"44";"1,85";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 10:25:00";"1";"0";"42";"1,78";"2097152";"30409";"1,45";"0";"1";"32";"0";"0"
"05.11.2015 10:30:00";"1";"0";"43";"1,81";"2097152";"34603";"1,65";"0";"1";"32";"0";"0"
"05.11.2015 10:35:00";"1";"0";"42";"1,78";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
